"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Japan","1993","500310","Silk waste, not carded or combed","Import","15785195","3097623","Weight in kilograms","3097623"
"Japan","1993","500310","Silk waste, not carded or combed","Export","3481021","895301","Weight in kilograms","895301"
"Japan","1993","500390","Silk waste, carded or combed","Import","9141082","654454","Weight in kilograms","654454"
"Japan","1993","500390","Silk waste, carded or combed","Export","263942","8625","Weight in kilograms","8625"
"Japan","1993","500400","Silk yarn (except from waste) not retail","Import","109566343","2291044","Weight in kilograms","2291044"
"Japan","1993","500400","Silk yarn (except from waste) not retail","Export","1288450","16732","Weight in kilograms","16732"
"Japan","1993","500500","Yarn spun from silk waste, not retail","Import","23454181","1597421","Weight in kilograms","1597421"
"Japan","1993","500500","Yarn spun from silk waste, not retail","Export","17121788","738304","Weight in kilograms","738304"
"Japan","1993","500600","Silk yarn retail, silk worm gut","Import","2287","70","Weight in kilograms","70"
"Japan","1993","500600","Silk yarn retail, silk worm gut","Export","319878","1911","Weight in kilograms","1911"
"Japan","1993","500710","Woven fabric of noil silk","Import","1267665","78980","Weight in kilograms","78980"
"Japan","1993","500710","Woven fabric of noil silk","Export","7712266","147477","Weight in kilograms","147477"
"Japan","1993","500720","Woven fabric >85% silk (except noil silk)","Import","270211211","2812659","Weight in kilograms","2812659"
"Japan","1993","500720","Woven fabric >85% silk (except noil silk)","Export","40127490","265868","Weight in kilograms","265868"
"Japan","1993","500790","Woven fabric of silk, nes","Import","10412820","142305","Weight in kilograms","142305"
"Japan","1993","500790","Woven fabric of silk, nes","Export","1720474","33784","Weight in kilograms","33784"
"Japan","1992","500100","Silk-worm cocoons suitable for reeling","Export","1879","","No Quantity",""
"Japan","1992","500100","Silk-worm cocoons suitable for reeling","Import","25972327","2085355","Weight in kilograms","2085355"
"Japan","1992","500200","Raw silk (not thrown)","Import","76848207","1818773","Weight in kilograms","1818773"
"Japan","1992","500310","Silk waste, not carded or combed","Import","8802142","2187808","Weight in kilograms","2187808"
"Japan","1992","500310","Silk waste, not carded or combed","Export","2617162","605200","Weight in kilograms","605200"
"Japan","1992","500390","Silk waste, carded or combed","Import","6002987","608477","Weight in kilograms","608477"
"Japan","1992","500390","Silk waste, carded or combed","Export","2921552","95392","Weight in kilograms","95392"
"Japan","1992","500400","Silk yarn (except from waste) not retail","Import","70742414","1261139","Weight in kilograms","1261139"
"Japan","1992","500400","Silk yarn (except from waste) not retail","Export","1442914","16662","Weight in kilograms","16662"
"Japan","1992","500500","Yarn spun from silk waste, not retail","Import","19615191","893462","Weight in kilograms","893462"
"Japan","1992","500500","Yarn spun from silk waste, not retail","Export","26808973","1130298","Weight in kilograms","1130298"
"Japan","1992","500600","Silk yarn retail, silk worm gut","Import","14836","252","Weight in kilograms","252"
"Japan","1992","500600","Silk yarn retail, silk worm gut","Export","277739","5417","Weight in kilograms","5417"
"Japan","1992","500710","Woven fabric of noil silk","Import","278380","15994","Weight in kilograms","15994"
"Japan","1992","500710","Woven fabric of noil silk","Export","7569270","140692","Weight in kilograms","140692"
"Japan","1992","500720","Woven fabric >85% silk (except noil silk)","Import","295184493","2601636","Weight in kilograms","2601636"
"Japan","1992","500720","Woven fabric >85% silk (except noil silk)","Export","43599995","283122","Weight in kilograms","283122"
"Japan","1992","500790","Woven fabric of silk, nes","Import","9946422","94603","Weight in kilograms","94603"
"Japan","1992","500790","Woven fabric of silk, nes","Export","1051203","20093","Weight in kilograms","20093"
"Japan","1991","500100","Silk-worm cocoons suitable for reeling","Import","8801581","657986","Weight in kilograms","657986"
"Japan","1991","500100","Silk-worm cocoons suitable for reeling","Export","495251","753","Weight in kilograms","753"
"Japan","1991","500200","Raw silk (not thrown)","Import","153609983","3048912","Weight in kilograms","3048912"
"Japan","1991","500200","Raw silk (not thrown)","Export","15236","140","Weight in kilograms","140"
"Japan","1991","500310","Silk waste, not carded or combed","Import","19233930","3270520","Weight in kilograms","3270520"
"Japan","1991","500310","Silk waste, not carded or combed","Export","1005099","269339","Weight in kilograms","269339"
"Japan","1991","500390","Silk waste, carded or combed","Import","4948239","448354","Weight in kilograms","448354"
"Japan","1991","500390","Silk waste, carded or combed","Export","4322259","121627","Weight in kilograms","121627"
"Japan","1991","500400","Silk yarn (except from waste) not retail","Import","103429640","1737156","Weight in kilograms","1737156"
"Japan","1991","500400","Silk yarn (except from waste) not retail","Export","1347401","13622","Weight in kilograms","13622"
"Japan","1991","500500","Yarn spun from silk waste, not retail","Import","29199408","979897","Weight in kilograms","979897"
"Japan","1991","500500","Yarn spun from silk waste, not retail","Export","28561426","1212751","Weight in kilograms","1212751"
"Japan","1991","500600","Silk yarn retail, silk worm gut","Import","33363","374","Weight in kilograms","374"
"Japan","1991","500600","Silk yarn retail, silk worm gut","Export","121187","820","Weight in kilograms","820"
"Japan","1991","500710","Woven fabric of noil silk","Import","598812","31707","Weight in kilograms","31707"
"Japan","1991","500710","Woven fabric of noil silk","Export","9919230","186247","Weight in kilograms","186247"
"Japan","1991","500720","Woven fabric >85% silk (except noil silk)","Import","321069280","2684818","Weight in kilograms","2684818"
"Japan","1991","500720","Woven fabric >85% silk (except noil silk)","Export","43058441","294084","Weight in kilograms","294084"
"Japan","1991","500790","Woven fabric of silk, nes","Import","13046285","123031","Weight in kilograms","123031"
"Japan","1991","500790","Woven fabric of silk, nes","Export","1451193","34038","Weight in kilograms","34038"
"Japan","1990","500100","Silk-worm cocoons suitable for reeling","Import","36186171","1875803","Weight in kilograms","1875803"
"Japan","1990","500100","Silk-worm cocoons suitable for reeling","Export","6437","3","Weight in kilograms","3"
"Japan","1990","500200","Raw silk (not thrown)","Import","127918878","2350722","Weight in kilograms","2350722"
"Japan","1990","500310","Silk waste, not carded or combed","Import","33857901","3740816","Weight in kilograms","3740816"
"Japan","1990","500310","Silk waste, not carded or combed","Export","1374448","310114","Weight in kilograms","310114"
"Japan","1990","500390","Silk waste, carded or combed","Import","6954180","550679","Weight in kilograms","550679"
"Japan","1990","500390","Silk waste, carded or combed","Export","3130067","70163","Weight in kilograms","70163"
"Japan","1990","500400","Silk yarn (except from waste) not retail","Import","64178228","950968","Weight in kilograms","950968"
"Japan","1990","500400","Silk yarn (except from waste) not retail","Export","1172791","13205","Weight in kilograms","13205"
"Japan","1990","500500","Yarn spun from silk waste, not retail","Import","24826405","760799","Weight in kilograms","760799"
"Japan","1990","500500","Yarn spun from silk waste, not retail","Export","28839911","1014063","Weight in kilograms","1014063"
"Japan","1990","500600","Silk yarn retail, silk worm gut","Import","60967","729","Weight in kilograms","729"
"Japan","1990","500600","Silk yarn retail, silk worm gut","Export","136234","723","Weight in kilograms","723"
"Japan","1990","500710","Woven fabric of noil silk","Import","557698","32157","Weight in kilograms","32157"
"Japan","1990","500710","Woven fabric of noil silk","Export","11419151","230928","Weight in kilograms","230928"
"Japan","1990","500720","Woven fabric >85% silk (except noil silk)","Import","331438836","2518697","Weight in kilograms","2518697"
"Japan","1990","500720","Woven fabric >85% silk (except noil silk)","Export","47621387","357825","Weight in kilograms","357825"
"Japan","1990","500790","Woven fabric of silk, nes","Import","16228208","144606","Weight in kilograms","144606"
"Japan","1990","500790","Woven fabric of silk, nes","Export","1305512","25681","Weight in kilograms","25681"
"Japan","1989","500100","Silk-worm cocoons suitable for reeling","Import","21605009","1062306","Weight in kilograms","1062306"
"Japan","1989","500200","Raw silk (not thrown)","Import","136171407","2541732","Weight in kilograms","2541732"
"Japan","1989","500310","Silk waste, not carded or combed","Import","54090707","4867170","Weight in kilograms","4867170"
"Japan","1989","500310","Silk waste, not carded or combed","Export","3144698","303102","Weight in kilograms","303102"
"Japan","1989","500390","Silk waste, carded or combed","Import","16327138","836534","Weight in kilograms","836534"
"Japan","1989","500390","Silk waste, carded or combed","Export","5667801","113948","Weight in kilograms","113948"
"Japan","1989","500400","Silk yarn (except from waste) not retail","Import","97752092","1343437","Weight in kilograms","1343437"
"Japan","1989","500400","Silk yarn (except from waste) not retail","Export","1004903","10837","Weight in kilograms","10837"
"Japan","1989","500500","Yarn spun from silk waste, not retail","Import","40499042","1119731","Weight in kilograms","1119731"
"Japan","1989","500500","Yarn spun from silk waste, not retail","Export","42553773","1538721","Weight in kilograms","1538721"
"Japan","1989","500600","Silk yarn retail, silk worm gut","Import","94016","2959","Weight in kilograms","2959"
"Japan","1989","500600","Silk yarn retail, silk worm gut","Export","68356","556","Weight in kilograms","556"
"Japan","1989","500710","Woven fabric of noil silk","Import","1715921","88484","Weight in kilograms","88484"
"Japan","1989","500710","Woven fabric of noil silk","Export","12869802","229043","Weight in kilograms","229043"
"Japan","1989","500720","Woven fabric >85% silk (except noil silk)","Import","357991374","2687967","Weight in kilograms","2687967"
"Japan","1989","500720","Woven fabric >85% silk (except noil silk)","Export","54683438","403945","Weight in kilograms","403945"
"Japan","1989","500790","Woven fabric of silk, nes","Import","15875787","166600","Weight in kilograms","166600"
"Japan","1989","500790","Woven fabric of silk, nes","Export","1159507","22464","Weight in kilograms","22464"
"Japan","1988","500100","Silk-worm cocoons suitable for reeling","Import","2719089","172265","Weight in kilograms","172265"
"Japan","1988","500200","Raw silk (not thrown)","Import","85106216","2565873","Weight in kilograms","2565873"
"Japan","1988","500200","Raw silk (not thrown)","Export","3028","31","Weight in kilograms","31"
"Japan","1988","500310","Silk waste, not carded or combed","Import","55393968","6593841","Weight in kilograms","6593841"
"Japan","1988","500310","Silk waste, not carded or combed","Export","3021351","298217","Weight in kilograms","298217"
"Japan","1988","500390","Silk waste, carded or combed","Import","17352853","1055891","Weight in kilograms","1055891"
"Japan","1988","500390","Silk waste, carded or combed","Export","5333116","143677","Weight in kilograms","143677"
"Japan","1988","500400","Silk yarn (except from waste) not retail","Import","60647041","1196449","Weight in kilograms","1196449"
"Japan","1988","500400","Silk yarn (except from waste) not retail","Export","1145279","16192","Weight in kilograms","16192"
"Japan","1988","500500","Yarn spun from silk waste, not retail","Import","46057328","1543935","Weight in kilograms","1543935"
"Japan","1988","500500","Yarn spun from silk waste, not retail","Export","35855065","1225608","Weight in kilograms","1225608"
"Japan","1988","500600","Silk yarn retail, silk worm gut","Import","167634","3977","Weight in kilograms","3977"
"Japan","1988","500600","Silk yarn retail, silk worm gut","Export","67078","510","Weight in kilograms","510"
"Japan","1988","500710","Woven fabric of noil silk","Import","1154923","66120","Weight in kilograms","66120"
"Japan","1988","500710","Woven fabric of noil silk","Export","9590114","173834","Weight in kilograms","173834"
"Japan","1988","500720","Woven fabric >85% silk (except noil silk)","Import","298622436","2634180","Weight in kilograms","2634180"
"Japan","1988","500720","Woven fabric >85% silk (except noil silk)","Export","59915662","505300","Weight in kilograms","505300"
"Japan","1988","500790","Woven fabric of silk, nes","Import","9937245","137906","Weight in kilograms","137906"
"Japan","1988","500790","Woven fabric of silk, nes","Export","1228232","23902","Weight in kilograms","23902"
"Jordan","2013","500400","Silk yarn (except from waste) not retail","Import","57569","120","Weight in kilograms","120"
"Jordan","2013","500710","Woven fabric of noil silk","Import","6918","183","Weight in kilograms","183"
"Jordan","2013","500720","Woven fabric >85% silk (except noil silk)","Import","63269","773","Weight in kilograms","773"
"Jordan","2013","500790","Woven fabric of silk, nes","Import","61807","2039","Weight in kilograms","2039"
"Jordan","2013","500790","Woven fabric of silk, nes","Export","18800","164","Weight in kilograms","164"
"Jordan","2013","500790","Woven fabric of silk, nes","Re-Export","18800","164","Weight in kilograms","164"
"Jordan","2012","500390","Silk waste, carded or combed","Export","3617","42410","Weight in kilograms","42410"
"Jordan","2012","500500","Yarn spun from silk waste, not retail","Export","242658","10000","Weight in kilograms","10000"
"Jordan","2012","500500","Yarn spun from silk waste, not retail","Re-Export","242658","10000","Weight in kilograms","10000"
"Jordan","2012","500710","Woven fabric of noil silk","Import","727","5","Weight in kilograms","5"
"Jordan","2012","500720","Woven fabric >85% silk (except noil silk)","Import","90323","1266","Weight in kilograms","1266"
"Jordan","2012","500720","Woven fabric >85% silk (except noil silk)","Export","16103","57","Weight in kilograms","57"
"Jordan","2012","500720","Woven fabric >85% silk (except noil silk)","Re-Export","16103","57","Weight in kilograms","57"
"Jordan","2012","500790","Woven fabric of silk, nes","Import","181217","5717","Weight in kilograms","5717"
"Jordan","2011","500600","Silk yarn retail, silk worm gut","Import","1907","13","Weight in kilograms","13"
"Jordan","2011","500710","Woven fabric of noil silk","Import","68","10","Weight in kilograms","10"
"Jordan","2011","500720","Woven fabric >85% silk (except noil silk)","Import","112292","1371","Weight in kilograms","1371"
"Jordan","2011","500790","Woven fabric of silk, nes","Import","107104","1800","Weight in kilograms","1800"
"Jordan","2010","500710","Woven fabric of noil silk","Import","3313","15","Weight in kilograms","15"
"Jordan","2010","500720","Woven fabric >85% silk (except noil silk)","Import","178394","1681","Weight in kilograms","1681"
"Jordan","2010","500790","Woven fabric of silk, nes","Import","198880","4922","Weight in kilograms","4922"
"Jordan","2010","500790","Woven fabric of silk, nes","Export","1587","600","Weight in kilograms","600"
"Jordan","2009","500400","Silk yarn (except from waste) not retail","Export","4154","110","Weight in kilograms","110"
"Jordan","2009","500400","Silk yarn (except from waste) not retail","Re-Export","4154","110","Weight in kilograms","110"
"Jordan","2009","500710","Woven fabric of noil silk","Import","1932","28","Weight in kilograms","28"
"Jordan","2009","500720","Woven fabric >85% silk (except noil silk)","Import","38501","410","Weight in kilograms","410"
"Jordan","2009","500790","Woven fabric of silk, nes","Import","323518","3664","Weight in kilograms","3664"
"Jordan","2008","500100","Silk-worm cocoons suitable for reeling","Export","39560","1222","Weight in kilograms","1222"
"Jordan","2008","500100","Silk-worm cocoons suitable for reeling","Re-Export","39560","1222","Weight in kilograms","1222"
"Jordan","2008","500200","Raw silk (not thrown)","Export","39859","1238","Weight in kilograms","1238"
"Jordan","2008","500200","Raw silk (not thrown)","Re-Export","39859","1238","Weight in kilograms","1238"
"Jordan","2008","500710","Woven fabric of noil silk","Import","2876","10","Weight in kilograms","10"
"Jordan","2008","500720","Woven fabric >85% silk (except noil silk)","Import","133021","1893","Weight in kilograms","1893"
"Jordan","2008","500790","Woven fabric of silk, nes","Import","110981","2144","Weight in kilograms","2144"
"Jordan","2007","500200","Raw silk (not thrown)","Export","6410","682","Weight in kilograms","682"
"Jordan","2007","500200","Raw silk (not thrown)","Re-Export","6410","682","Weight in kilograms","682"
"Jordan","2007","500600","Silk yarn retail, silk worm gut","Import","464","20","Weight in kilograms","20"
"Jordan","2007","500710","Woven fabric of noil silk","Import","5858","83","Weight in kilograms","83"
"Jordan","2007","500720","Woven fabric >85% silk (except noil silk)","Import","212906","3870","Weight in kilograms","3870"
"Jordan","2007","500790","Woven fabric of silk, nes","Import","126366","1928","Weight in kilograms","1928"
"Jordan","2006","500400","Silk yarn (except from waste) not retail","Import","4769","600","Weight in kilograms","600"
"Jordan","2006","500710","Woven fabric of noil silk","Import","18425","228","Weight in kilograms","228"
"Jordan","2006","500720","Woven fabric >85% silk (except noil silk)","Import","226617","4547","Weight in kilograms","4547"
"Jordan","2006","500720","Woven fabric >85% silk (except noil silk)","Export","38693","1100","Weight in kilograms","1100"
"Jordan","2006","500720","Woven fabric >85% silk (except noil silk)","Re-Export","38693","1100","Weight in kilograms","1100"
"Jordan","2006","500790","Woven fabric of silk, nes","Import","170295","24487","Weight in kilograms","24487"
"Jordan","2005","500400","Silk yarn (except from waste) not retail","Export","12117","589","Weight in kilograms","589"
"Jordan","2005","500400","Silk yarn (except from waste) not retail","Re-Export","12117","589","Weight in kilograms","589"
"Jordan","2005","500710","Woven fabric of noil silk","Import","41269","8144","Weight in kilograms","8144"
"Jordan","2005","500720","Woven fabric >85% silk (except noil silk)","Import","268278","6440","Weight in kilograms","6440"
"Jordan","2005","500790","Woven fabric of silk, nes","Import","112095","2414","Weight in kilograms","2414"
"Jordan","2005","500790","Woven fabric of silk, nes","Export","8152","1370","Weight in kilograms","1370"
"Jordan","2005","500790","Woven fabric of silk, nes","Re-Export","8152","1370","Weight in kilograms","1370"
"Jordan","2004","500710","Woven fabric of noil silk","Import","29233","393","Weight in kilograms","393"
"Jordan","2004","500720","Woven fabric >85% silk (except noil silk)","Import","131768","2828","Weight in kilograms","2828"
"Jordan","2004","500790","Woven fabric of silk, nes","Import","174304","3421","Weight in kilograms","3421"
"Jordan","2003","500710","Woven fabric of noil silk","Import","3681","18","Weight in kilograms","18"
"Jordan","2003","500720","Woven fabric >85% silk (except noil silk)","Import","52884","558","Weight in kilograms","558"
"Jordan","2003","500790","Woven fabric of silk, nes","Import","153447","3528","Weight in kilograms","3528"
"Jordan","2002","500710","Woven fabric of noil silk","Import","36733","427","Weight in kilograms","427"
"Jordan","2002","500720","Woven fabric >85% silk (except noil silk)","Import","104044","1983","Weight in kilograms","1983"
"Jordan","2002","500790","Woven fabric of silk, nes","Import","150531","2282","Weight in kilograms","2282"
"Jordan","2001","500710","Woven fabric of noil silk","Export","7816","421","Weight in kilograms","421"
"Jordan","2001","500710","Woven fabric of noil silk","Re-Export","7816","421","Weight in kilograms","421"
"Jordan","2001","500720","Woven fabric >85% silk (except noil silk)","Import","37057","946","Weight in kilograms","946"
"Jordan","2001","500720","Woven fabric >85% silk (except noil silk)","Export","1777","16","Weight in kilograms","16"
"Jordan","2001","500720","Woven fabric >85% silk (except noil silk)","Re-Export","1777","16","Weight in kilograms","16"
"Jordan","2001","500790","Woven fabric of silk, nes","Import","79609","1705","Weight in kilograms","1705"
"Jordan","2000","500710","Woven fabric of noil silk","Import","2397","74","Weight in kilograms","74"
"Jordan","2000","500720","Woven fabric >85% silk (except noil silk)","Import","10914","199","Weight in kilograms","199"
"Jordan","2000","500720","Woven fabric >85% silk (except noil silk)","Export","236916","1062","Weight in kilograms","1062"
"Jordan","2000","500720","Woven fabric >85% silk (except noil silk)","Re-Export","236916","1062","Weight in kilograms","1062"
"Jordan","2000","500790","Woven fabric of silk, nes","Import","21216","449","Weight in kilograms","449"
"Jordan","1999","500400","Silk yarn (except from waste) not retail","Import","684","78","Weight in kilograms","78"
"Jordan","1999","500790","Woven fabric of silk, nes","Import","169","136","Weight in kilograms","136"
"Jordan","1998","500790","Woven fabric of silk, nes","Import","2275","97","Weight in kilograms","97"
"Jordan","1997","500710","Woven fabric of noil silk","Import","1490","6","Weight in kilograms","6"
"Jordan","1997","500790","Woven fabric of silk, nes","Import","12487","310","Weight in kilograms","310"
"Jordan","1995","500400","Silk yarn (except from waste) not retail","Import","21244","648","Weight in kilograms","648"
"Jordan","1995","500600","Silk yarn retail, silk worm gut","Import","42","10","Weight in kilograms","10"
"Jordan","1995","500720","Woven fabric >85% silk (except noil silk)","Import","1883","20","Weight in kilograms","20"
"Jordan","1995","500790","Woven fabric of silk, nes","Import","24405","1982","Weight in kilograms","1982"
"Jordan","1994","500390","Silk waste, carded or combed","Import","254","109","Weight in kilograms","109"
"Jordan","1994","500400","Silk yarn (except from waste) not retail","Import","12533","2000","Weight in kilograms","2000"
"Jordan","1994","500500","Yarn spun from silk waste, not retail","Import","32032","12000","Weight in kilograms","12000"
"Jordan","1994","500600","Silk yarn retail, silk worm gut","Import","22691","2312","Weight in kilograms","2312"
"Jordan","1994","500790","Woven fabric of silk, nes","Import","3807","699","Weight in kilograms","699"
"Kazakhstan","2013","500100","Silk-worm cocoons suitable for reeling","Import","106","100","Weight in kilograms","100"
"Kazakhstan","2013","500400","Silk yarn (except from waste) not retail","Import","5418","1679","Weight in kilograms","1679"
"Kazakhstan","2013","500500","Yarn spun from silk waste, not retail","Import","552","36","Weight in kilograms","36"
"Kazakhstan","2013","500600","Silk yarn retail, silk worm gut","Import","54426","15498","Weight in kilograms","15498"
"Kazakhstan","2013","500710","Woven fabric of noil silk","Import","91673","65842","Weight in kilograms","65842"
"Kazakhstan","2013","500720","Woven fabric >85% silk (except noil silk)","Import","2441613","1641663","Weight in kilograms","1641663"
"Kazakhstan","2013","500790","Woven fabric of silk, nes","Import","346239","239334","Weight in kilograms","239334"
"Kazakhstan","2013","500790","Woven fabric of silk, nes","Export","45","24","Weight in kilograms","24"
"Kazakhstan","2012","500400","Silk yarn (except from waste) not retail","Import","3130","637","Weight in kilograms","637"
"Kazakhstan","2012","500500","Yarn spun from silk waste, not retail","Import","500","","No Quantity",""
"Kazakhstan","2012","500600","Silk yarn retail, silk worm gut","Import","18000","14579","Weight in kilograms","14579"
"Kazakhstan","2012","500710","Woven fabric of noil silk","Import","1100","","No Quantity",""
"Kazakhstan","2012","500720","Woven fabric >85% silk (except noil silk)","Import","124090","20454","Weight in kilograms","20454"
"Kazakhstan","2012","500790","Woven fabric of silk, nes","Import","39200","","No Quantity",""
"Kazakhstan","2011","500100","Silk-worm cocoons suitable for reeling","Import","28400","18600","Weight in kilograms","18600"
"Kazakhstan","2011","500400","Silk yarn (except from waste) not retail","Import","3782","5475","Weight in kilograms","5475"
"Kazakhstan","2011","500500","Yarn spun from silk waste, not retail","Import","5500","6465","Weight in kilograms","6465"
"Kazakhstan","2011","500600","Silk yarn retail, silk worm gut","Import","97852","46464","Weight in kilograms","46464"
"Kazakhstan","2011","500600","Silk yarn retail, silk worm gut","Export","3","0","Weight in kilograms","0"
"Kazakhstan","2011","500710","Woven fabric of noil silk","Import","23840","5901","Weight in kilograms","5901"
"Kazakhstan","2011","500720","Woven fabric >85% silk (except noil silk)","Import","1077915","602586","Weight in kilograms","602586"
"Kazakhstan","2011","500720","Woven fabric >85% silk (except noil silk)","Export","350","21","Weight in kilograms","21"
"Kazakhstan","2011","500790","Woven fabric of silk, nes","Import","562803","204523","Weight in kilograms","204523"
"Kazakhstan","2010","500100","Silk-worm cocoons suitable for reeling","Export","7445","792","Weight in kilograms","792"
"Kazakhstan","2010","500500","Yarn spun from silk waste, not retail","Import","18200","17930","Weight in kilograms","17930"
"Kazakhstan","2010","500600","Silk yarn retail, silk worm gut","Import","20970","14968","Weight in kilograms","14968"
"Kazakhstan","2010","500600","Silk yarn retail, silk worm gut","Export","12","0","Weight in kilograms","0"
"Kazakhstan","2010","500720","Woven fabric >85% silk (except noil silk)","Import","205943","319536","Weight in kilograms","319536"
"Kazakhstan","2010","500790","Woven fabric of silk, nes","Import","603745","906139","Weight in kilograms","906139"
"Kazakhstan","2010","500790","Woven fabric of silk, nes","Export","190","69","Weight in kilograms","69"
"Kazakhstan","2009","500400","Silk yarn (except from waste) not retail","Import","201","4","Weight in kilograms","4"
"Kazakhstan","2009","500600","Silk yarn retail, silk worm gut","Import","29448","83477","Weight in kilograms","83477"
"Kazakhstan","2009","500720","Woven fabric >85% silk (except noil silk)","Import","14463","571","Weight in kilograms","571"
"Kazakhstan","2009","500790","Woven fabric of silk, nes","Import","207032","812131","Weight in kilograms","812131"
"Kazakhstan","2009","500790","Woven fabric of silk, nes","Export","291","12","Weight in kilograms","12"
"Kazakhstan","2008","500600","Silk yarn retail, silk worm gut","Import","2986","2831","Weight in kilograms","2831"
"Kazakhstan","2008","500710","Woven fabric of noil silk","Import","2005","15","Weight in kilograms","15"
"Kazakhstan","2008","500720","Woven fabric >85% silk (except noil silk)","Import","30641","847","Weight in kilograms","847"
"Kazakhstan","2008","500790","Woven fabric of silk, nes","Import","11227","2009","Weight in kilograms","2009"
"Kazakhstan","2008","500790","Woven fabric of silk, nes","Export","50","8","Weight in kilograms","8"
"Kazakhstan","2007","500400","Silk yarn (except from waste) not retail","Import","222","0","Weight in kilograms","0"
"Kazakhstan","2007","500500","Yarn spun from silk waste, not retail","Import","300","600","Weight in kilograms","600"
"Kazakhstan","2007","500600","Silk yarn retail, silk worm gut","Import","2425","63","Weight in kilograms","63"
"Kazakhstan","2007","500720","Woven fabric >85% silk (except noil silk)","Import","74561","1068","Weight in kilograms","1068"
"Kazakhstan","2007","500720","Woven fabric >85% silk (except noil silk)","Export","16","12","Weight in kilograms","12"
"Kazakhstan","2007","500790","Woven fabric of silk, nes","Import","258216","116119","Weight in kilograms","116119"
"Kazakhstan","2006","500400","Silk yarn (except from waste) not retail","Import","416","0","Weight in kilograms","0"
"Kazakhstan","2006","500600","Silk yarn retail, silk worm gut","Import","737","262","Weight in kilograms","262"
"Kazakhstan","2006","500710","Woven fabric of noil silk","Import","15100","145","Weight in kilograms","145"
"Kazakhstan","2006","500720","Woven fabric >85% silk (except noil silk)","Export","639","30","Weight in kilograms","30"
"Kazakhstan","2006","500720","Woven fabric >85% silk (except noil silk)","Import","54037","1124","Weight in kilograms","1124"
"Kazakhstan","2006","500790","Woven fabric of silk, nes","Import","97920","30382","Weight in kilograms","30382"
"Kazakhstan","2005","500400","Silk yarn (except from waste) not retail","Import","605","11","Weight in kilograms","11"
"Kazakhstan","2005","500720","Woven fabric >85% silk (except noil silk)","Import","45674","7676","Weight in kilograms","7676"
"Kazakhstan","2005","500720","Woven fabric >85% silk (except noil silk)","Export","22967","11591","Weight in kilograms","11591"
"Kazakhstan","2005","500790","Woven fabric of silk, nes","Import","254398","16930","Weight in kilograms","16930"
"Kazakhstan","2004","500200","Raw silk (not thrown)","Import","48","0","Weight in kilograms","0"
"Kazakhstan","2004","500390","Silk waste, carded or combed","Import","390","2","Weight in kilograms","2"
"Kazakhstan","2004","500500","Yarn spun from silk waste, not retail","Import","247","546","Weight in kilograms","546"
"Kazakhstan","2004","500600","Silk yarn retail, silk worm gut","Import","6","0","Weight in kilograms","0"
"Kazakhstan","2004","500710","Woven fabric of noil silk","Export","4689","953","Weight in kilograms","953"
"Kazakhstan","2004","500720","Woven fabric >85% silk (except noil silk)","Import","89670","33816","Weight in kilograms","33816"
"Kazakhstan","2004","500790","Woven fabric of silk, nes","Import","65275","23367","Weight in kilograms","23367"
"Kazakhstan","2004","500790","Woven fabric of silk, nes","Export","9630","1364","Weight in kilograms","1364"
"Kazakhstan","2003","500600","Silk yarn retail, silk worm gut","Import","368200","86100","Weight in kilograms","86100"
"Kazakhstan","2003","500720","Woven fabric >85% silk (except noil silk)","Import","39500","9159","Weight in kilograms","9159"
"Kazakhstan","2003","500720","Woven fabric >85% silk (except noil silk)","Export","24400","286","Weight in kilograms","286"
"Kazakhstan","2003","500790","Woven fabric of silk, nes","Import","103100","50791","Weight in kilograms","50791"
"Kazakhstan","2002","500400","Silk yarn (except from waste) not retail","Import","1800","364","Weight in kilograms","364"
"Kazakhstan","2002","500600","Silk yarn retail, silk worm gut","Import","19000","1400","Weight in kilograms","1400"
"Kazakhstan","2002","500720","Woven fabric >85% silk (except noil silk)","Import","61400","115307","Weight in kilograms","115307"
"Kazakhstan","2002","500720","Woven fabric >85% silk (except noil silk)","Export","27900","9200","Weight in kilograms","9200"
"Kazakhstan","2002","500790","Woven fabric of silk, nes","Import","154900","117561","Weight in kilograms","117561"
"Kazakhstan","2001","500100","Silk-worm cocoons suitable for reeling","Export","3400","5000","Weight in kilograms","5000"
"Kazakhstan","2001","500310","Silk waste, not carded or combed","Export","26900","138000","Weight in kilograms","138000"
"Kazakhstan","2001","500390","Silk waste, carded or combed","Export","6400","34000","Weight in kilograms","34000"
"Kazakhstan","2001","500400","Silk yarn (except from waste) not retail","Import","200","7","Weight in kilograms","7"
"Kazakhstan","2001","500600","Silk yarn retail, silk worm gut","Import","3500","300","Weight in kilograms","300"
"Kazakhstan","2001","500720","Woven fabric >85% silk (except noil silk)","Import","25000","17704","Weight in kilograms","17704"
"Kazakhstan","2001","500790","Woven fabric of silk, nes","Import","105600","87850","Weight in kilograms","87850"
"Kazakhstan","2000","500310","Silk waste, not carded or combed","Export","10600","45300","Weight in kilograms","45300"
"Kazakhstan","2000","500710","Woven fabric of noil silk","Import","600","12","Weight in kilograms","12"
"Kazakhstan","2000","500720","Woven fabric >85% silk (except noil silk)","Import","34700","9800","Weight in kilograms","9800"
"Kazakhstan","2000","500720","Woven fabric >85% silk (except noil silk)","Export","10900","4000","Weight in kilograms","4000"
