year,CTY_CODE,COUNTRY,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,IYR,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12,EYR
2010,3120,Guyana,17.935574,19.103851,24.732711,24.333628,21.208318,27.000533,19.762621,29.219065,27.048992,26.907098,37.312684,24.063341,298.628416,17.523213,18.664241,24.696079,26.070503,22.666155,42.373803,22.219945,21.101672,22.90191,21.943725,26.207197,24.334996,290.703439
2011,3120,Guyana,25.458172,26.128893,29.284829,34.413187,28.53515,26.586682,32.616409,39.911911,40.134473,49.857101,41.404988,50.208691,424.540486,21.983108,24.42464,36.518641,33.961818,27.130753,30.659225,31.371446,31.445636,30.985727,35.631376,29.889077,29.63691,363.638357
2012,3120,Guyana,34.341479,48.921095,37.625341,38.756866,37.423154,47.221914,47.630099,39.971309,46.375503,45.486068,42.101348,57.018123,522.872299,26.376629,31.438219,44.300473,24.709153,31.072475,28.844019,19.720549,28.530338,34.489,32.072448,30.796374,27.445357,359.795034
2013,3120,Guyana,48.287137,43.136011,44.053102,36.292232,41.543529,41.594648,0,0,0,0,0,0,254.906659,26.236878,23.906484,34.61913,25.303919,27.536735,22.499887,0,0,0,0,0,0,160.103033
2001,3150,Suriname,19.8,8.8,13.7,9.4,13.4,8.9,15.1,7.4,14.8,7.1,8.7,15.9,143,9.6,11.5,14.5,14.7,12.8,13.2,14.6,14.3,10.9,14.6,13.7,10.9,155.3
2002,3150,Suriname,13.4,11.5,10.7,6.6,13.6,7.7,14.1,9.1,5.9,13.1,11.4,15.5,132.6,12.6,8.8,13.2,10.1,11.4,10.6,8.7,10.5,11,8.6,10.4,9.1,125
2003,3150,Suriname,15.567007,6.853788,8.323667,14.146093,8.881759,8.310793,13.841077,16.714099,9.955093,12.256,16.351394,8.862784,140.063554,20.526042,10.073086,21.899753,12.928798,17.84702,15.87674,18.207703,14.913535,15.136039,13.85385,15.061648,16.330398,192.654612
2004,3150,Suriname,14.37015,3.817731,13.574201,11.050144,14.447988,9.723786,19.984597,10.447104,9.576393,7.8803,16.008253,9.939578,140.820225,15.93599,10.584505,16.651948,14.523242,16.870668,10.247292,13.718464,11.905957,14.090903,18.787308,18.29264,17.579699,179.188616
2005,3150,Suriname,6.201474,11.117023,16.768015,12.316676,15.318608,12.296057,15.306444,15.036452,15.16759,17.444112,20.836259,7.537666,165.346376,21.132773,28.485561,20.524709,17.90013,18.937738,19.399719,22.498495,16.290443,15.205121,18.488453,24.875993,21.961944,245.701079
2006,3150,Suriname,11.528806,9.237257,7.788159,11.41478,14.392473,19.159102,13.214549,12.395863,13.917709,16.509492,8.539118,26.45753,164.554838,20.551676,21.648514,25.805413,17.496661,19.325289,22.101801,21.168862,20.523507,24.436222,21.234137,25.335204,19.15601,258.783296
2007,3150,Suriname,10.845439,6.935365,11.121085,13.138525,12.194238,8.542314,15.996137,3.070013,16.602961,12.446414,8.415584,10.242462,129.550537,21.163224,17.428515,14.203701,21.493295,20.5783,24.624715,19.466918,30.428613,26.033002,48.63129,29.738854,29.834897,303.625324
2008,3150,Suriname,8.200869,11.232187,9.250158,11.640341,11.368233,9.747923,9.218971,9.578967,19.420354,4.066494,14.468105,8.351903,126.544505,34.70274,30.277321,30.376815,37.772899,32.865609,32.329511,37.13297,38.953856,23.010708,43.914007,32.7042,32.361622,406.402258
2009,3150,Suriname,16.49351,4.772774,14.821959,14.201518,12.617012,15.549292,11.119141,2.610945,16.354863,8.796276,8.74875,12.89983,138.98587,29.880729,33.855427,30.91525,25.908115,31.385516,60.610092,30.381528,24.441608,28.652256,28.964157,28.910372,26.487774,380.392824
2010,3150,Suriname,10.747823,15.969774,8.386876,8.896394,16.952802,6.309414,17.833849,18.45959,18.969617,19.611841,27.921501,21.318221,191.377702,17.527274,23.830636,26.649631,29.480405,29.961212,28.74062,32.196,29.499467,33.758848,51.506431,31.373742,27.566533,362.090799
2011,3150,Suriname,13.893524,30.953344,24.050157,28.616869,30.596379,24.450618,27.691049,22.919811,32.510036,20.671432,22.719731,22.512272,301.585222,33.780881,29.418941,32.05492,37.326554,33.267796,23.630069,49.874669,37.819921,31.002133,46.454469,35.635644,42.616285,432.882282
2012,3150,Suriname,28.155019,20.813673,27.573815,27.339471,16.800483,22.206544,24.278302,27.183786,19.695647,20.985943,19.094833,34.396515,288.524031,30.83147,33.951383,34.170674,37.0663,56.488925,51.9008,49.437948,41.39013,38.277996,42.845547,40.022614,42.445413,498.8292
2013,3150,Suriname,20.675839,37.947471,27.049939,12.946344,26.685978,26.461938,0,0,0,0,0,0,151.767509,23.844145,42.909876,35.176064,44.906971,43.466199,33.19034,0,0,0,0,0,0,223.493595
2001,3170,French Guiana,0.1,0,0.2,0,0,0,0.1,0,0,0,0,0,0.4,1.8,0.6,0.4,3.3,108.3,2.3,6.3,1.8,0.2,0.5,3.7,0.7,129.9
2002,3170,French Guiana,0,0,0,0.1,5.9,0.2,0,0,0,0,0.1,1.1,7.4,2.9,3.1,160.1,1,0.6,78.3,0.9,0.3,0.5,1,0.4,0.6,249.7
2003,3170,French Guiana,3.043417,0.041938,0,0,0.007392,0,0.002861,0.075324,0,0.222478,0.000717,0,3.394127,0.661159,53.551292,0.616349,0.439738,43.732632,0.777173,0.649456,52.86334,0.625722,0.969503,0.299895,0.522524,155.708783
2004,3170,French Guiana,0.000291,0.01674,0,0,0.021105,0.02,0,0,0.00245,0,0.130394,0.025415,0.216395,0.761937,1.458693,1.047081,0.549691,0.585696,216.57309,1.399915,0.978033,3.059878,0.855635,0.259924,0.809131,228.338704
2005,3170,French Guiana,0,0.027333,0.0021,0.030125,0,0,0,0.03855,0,0.023177,0,0,0.121285,1.11437,0.49317,1.026669,4.994939,5.602235,3.656323,0.87881,6.346319,1.594386,0.396148,0.522942,0.367631,26.993942
2006,3170,French Guiana,0.224499,0.000723,0,0,0,0.045594,0,0,0.269978,0.033319,0.022724,0.021394,0.618231,2.936526,0.737361,1.032395,2.565159,2.234874,1.23998,5.922203,6.808839,1.84399,1.039747,5.85276,0.928727,33.142561
2007,3170,French Guiana,0,0.003079,0,0.050699,0,0.00465,0.028529,0,0.011954,0.093107,0.2103,0.008745,0.411063,0.322317,0.855412,6.687719,1.167709,1.773412,0.663827,8.059436,5.232623,0.751302,2.572304,2.273491,0.983398,31.34295
2008,3170,French Guiana,0.025934,0,0.000934,0.002193,0,0.096084,0.007168,0,0.002448,0,0,0,0.134761,0.991491,0.463911,2.346173,1.21224,2.881699,1.571656,2.263885,1.04216,1.267121,0.754636,1.620057,1.617558,18.032587
2009,3170,French Guiana,0.000262,0,0.003099,0,0,0,0,0,0.021108,0.036972,0.007361,0,0.068802,2.943479,0.689682,0.930946,0.952349,0.955116,2.141718,3.425938,1.408319,1.024854,0.920769,0.728941,0.636094,16.758205
2010,3170,French Guiana,0.004,0.06466,0.000349,0.005118,0.000121,0.000003,0.005138,0.000085,0.00123,0.000848,0.025719,0.026395,0.133666,4.126977,2.164949,1.143341,1.376316,1.598103,2.687001,3.859872,3.371451,5.447586,5.204137,3.819386,0.90483,35.703949
2011,3170,French Guiana,0.000024,0.013137,0,0,0.05329,0.000127,1.414123,0,1.208601,0.000256,0.000002,1.319945,4.009505,2.105646,29.4821,3.197738,2.83428,4.195001,2.345559,1.00433,3.469755,0.906603,2.60363,3.759926,0.813676,56.718244
2012,3170,French Guiana,0,0.308155,0.22074,0,0.013149,0.005857,0.007901,0,0.003286,0.005621,0,0.00005,0.564759,2.257848,3.967184,2.125146,4.497906,6.005713,3.77145,2.995017,1.22575,1.378429,4.04314,96.716778,80.246891,209.231252
2013,3170,French Guiana,0.004454,0,0.12939,0.053453,0,0.029804,0,0,0,0,0,0,0.217101,283.7542,2.335771,11.836112,4.347478,2.032008,1.189866,0,0,0,0,0,0,305.495435
2001,3310,Ecuador,190.1,165.2,155.4,192.8,215.3,165.2,177.8,160.7,146.4,185.5,113.9,141.2,2009.5,113.1,100.5,126,109.7,125.8,127,110.8,95.1,103.5,126,137.4,137.2,1412.1
2002,3310,Ecuador,140.2,153.6,147.8,174.6,219.4,164.1,163.6,193.6,171,229,180.5,206,2143.4,122.9,147.2,151.9,163.3,132.6,109.2,133.7,122.9,113.4,157.9,135.2,115.4,1605.6
2003,3310,Ecuador,198.877398,239.900671,189.540786,210.909683,202.776387,228.369267,241.027107,243.929711,236.9421,256.809898,211.174232,261.728179,2721.985419,119.742547,111.505859,125.567521,125.072825,121.549752,119.44674,122.782714,110.614222,105.848119,136.346711,131.256117,116.955926,1446.689053
2004,3310,Ecuador,311.633636,294.222196,254.95687,346.166973,368.765358,265.802249,358.255394,427.709866,431.331363,445.510879,383.348106,395.696669,4283.399559,116.257909,133.374138,143.299335,121.949651,115.494367,123.76641,144.941176,121.090062,138.96671,169.337991,158.11937,182.015998,1668.613117
2005,3310,Ecuador,432.379516,459.515039,458.532652,501.92491,415.716108,478.745009,461.820355,571.241563,371.599973,562.917638,468.505494,575.781089,5758.679346,123.632652,119.187661,178.566949,158.348506,185.997576,193.390784,146.616531,215.697818,157.845358,161.360128,155.058523,168.123386,1963.825872
2006,3310,Ecuador,655.142581,477.279222,580.622737,537.629122,661.243599,580.416629,491.719081,763.227968,628.141585,638.472299,526.615145,553.340798,7093.850766,205.580619,172.270699,241.167895,216.415995,217.587509,204.910129,260.877719,206.981158,267.959524,206.900517,276.685096,249.858927,2727.195787
2007,3310,Ecuador,564.564445,397.197632,428.69601,425.701546,512.904717,428.852853,491.391201,568.537315,672.958357,602.607349,513.939878,527.648193,6134.999496,238.401497,284.429199,240.23711,260.427945,239.484955,226.187225,190.498234,231.518092,205.445649,281.012685,301.686907,236.319159,2935.648657
2008,3310,Ecuador,918.490253,645.9327,835.992936,743.715933,537.427133,843.365155,1111.152181,1070.301747,859.132171,580.486297,497.795085,404.619369,9048.41096,245.286468,228.902283,265.789659,292.554328,279.549953,314.828073,294.102091,347.762453,294.299326,339.849646,270.098788,276.99428,3450.017348
2009,3310,Ecuador,374.755456,346.714733,400.55592,472.010532,414.716108,443.529038,502.959483,412.967747,507.130151,551.619688,449.310072,396.297373,5272.566301,274.349311,246.816892,268.682768,268.56051,297.294857,292.61598,245.110748,315.392685,279.633483,402.756572,438.130282,608.545094,3937.889182
2010,3310,Ecuador,639.411541,413.129223,533.409341,751.589237,490.379508,632.253376,772.693697,725.127752,663.476452,595.030553,656.143533,578.405213,7451.049426,511.514919,307.099942,427.783545,393.189999,439.637981,517.345609,431.716345,536.150878,399.358808,507.646229,490.633973,447.360893,5409.439121
2011,3310,Ecuador,702.447103,897.893038,812.578296,612.96128,766.71558,943.860138,709.262979,1092.414269,890.556737,778.362036,825.006689,590.232606,9622.290751,506.501749,384.143066,532.144995,460.933205,508.006916,431.050766,426.480278,503.38817,553.304483,554.372837,601.713097,603.647199,6065.686761
2012,3310,Ecuador,584.118984,739.221917,797.901007,1143.063775,928.558291,927.084159,697.643629,799.131809,920.584014,617.870395,573.238208,756.35911,9484.775298,526.890118,431.571053,558.499423,675.892723,574.31701,466.434265,484.153567,620.90892,567.198305,577.630386,562.899073,645.992429,6692.387272
2013,3310,Ecuador,1017.149404,808.900962,958.058586,1007.452362,953.961456,746.16571,0,0,0,0,0,0,5491.68848,635.751693,777.313461,689.850853,454.949856,401.962563,600.202571,0,0,0,0,0,0,3560.030997
2001,3330,Peru,172.9,139.2,153.6,150.5,120.1,163.8,133.8,181.4,157.7,161.5,170.7,138.7,1843.9,107,121.5,141.5,121.7,140.7,140,136.7,140.6,116,139.8,134.8,123.9,1564.2
2002,3330,Peru,157.3,128.6,136.6,132.6,147.7,132.7,163.6,170.1,173.1,207.2,198.2,191.6,1939.3,124.6,121.7,126.9,135.2,156.8,127.4,131.6,119.4,112.8,126.4,153,126.7,1562.5
2003,3330,Peru,175.04362,178.233449,195.335,169.25425,157.093831,179.32196,191.045873,217.840993,154.933296,255.043383,269.882114,265.69549,2408.723259,127.633051,143.041823,168.179777,133.065802,128.027344,134.427921,155.250781,166.507714,130.393927,124.026811,154.351012,133.62511,1698.531073
2004,3330,Peru,228.805894,262.08053,245.670865,247.842738,211.982882,248.391502,304.205217,343.228307,368.104808,403.190863,405.883579,432.166261,3701.553446,145.052256,155.749841,180.400711,142.344853,196.525863,143.82989,186.599774,179.222186,175.348632,190.056169,211.110873,194.783843,2101.024891
2005,3330,Peru,331.846994,396.835784,396.351978,343.199278,418.826256,375.539507,407.370432,475.172691,497.144393,427.635624,547.856049,501.376784,5119.15577,212.611171,169.626879,174.313769,199.388268,222.161814,213.684476,183.781361,207.151744,165.134762,178.700893,179.604276,203.286965,2309.446378
2006,3330,Peru,481.0925,457.295947,530.210988,376.599303,538.067427,496.863328,455.149987,529.540418,544.036806,487.348141,503.598564,480.581911,5880.38532,234.388953,223.471957,238.272156,243.210004,192.014439,268.129206,189.395539,240.185623,220.419972,290.264838,314.565728,272.521567,2926.839982
2007,3330,Peru,441.228417,399.20454,372.287887,296.128096,388.096461,460.250064,398.437084,472.754575,493.94423,507.103143,564.613158,477.558178,5271.605833,270.46198,281.461966,273.340443,257.404536,305.864806,353.687783,335.690075,356.108672,443.081043,501.249946,335.870759,405.551428,4119.773437
2008,3330,Peru,472.718905,525.122789,423.325161,503.582364,440.207959,548.379597,658.842755,423.498777,524.249124,540.847315,412.395998,339.282099,5812.452843,453.222488,361.71356,570.244942,468.707449,519.335672,626.524689,584.521956,763.04454,508.453117,526.190995,384.319851,416.689374,6182.968633
2009,3330,Peru,404.988749,254.05392,331.589219,331.646458,291.588874,346.886989,358.289091,354.116366,407.676479,341.107466,327.041129,474.327557,4223.312297,372.069057,318.039146,369.586329,334.664723,381.147516,410.525214,429.366013,503.326402,460.158005,462.108384,422.303898,455.547664,4918.842351
2010,3330,Peru,379.996696,390.371148,405.471595,419.361809,250.008353,420.565487,464.052986,481.646321,488.049746,450.496702,515.328646,577.957834,5243.307323,511.704465,511.505972,511.852881,600.981623,506.232043,485.65845,596.57302,552.197017,593.192617,622.885006,648.167559,608.594971,6749.545624
2011,3330,Peru,681.866855,456.223024,513.493148,490.653792,367.158394,592.081083,455.688084,689.67346,639.301946,528.873965,569.160563,620.847945,6605.022259,661.713406,616.755584,631.174504,709.706552,804.376261,685.528613,683.34864,719.290017,573.728863,755.958615,789.308664,704.601771,8335.49149
2012,3330,Peru,573.253004,546.710348,430.378117,408.986233,482.717517,488.660225,599.28751,531.278752,559.607613,551.80425,688.43565,556.941019,6418.060238,702.9242,660.903059,863.991538,791.231291,730.183635,699.381849,830.537216,843.81949,752.187917,830.080207,770.389342,869.192663,9344.822407
2013,3330,Peru,632.257325,628.965503,723.100748,567.039153,679.13181,630.094923,0,0,0,0,0,0,3860.589462,863.806288,722.74397,1025.505795,741.856487,807.468499,789.048074,0,0,0,0,0,0,4950.429113
2001,3350,Bolivia,14.8,14.6,10.4,15.7,8.5,13.3,14,20.1,13.1,15.3,13.1,13.5,166.4,12.2,12.9,16.2,26.4,20,15.8,13.7,20.9,16.6,28.7,13.4,19.1,215.9
2002,3350,Bolivia,16.4,10.2,11.1,11.7,11.9,10.7,9.4,13.8,15.8,19.1,19,11.5,160.6,11.2,15.4,16.9,14.3,23.9,14,13.1,14.2,30.4,13.8,9.8,15.1,192.1
2003,3350,Bolivia,15.030633,13.459542,13.687372,14.847495,14.783042,15.073863,14.905695,15.74735,17.696818,13.575801,17.711846,18.203288,184.722745,11.207242,17.390015,23.130659,10.729469,11.571279,9.438525,9.164811,19.569065,13.582915,19.734335,15.200021,22.031195,182.749531
2004,3350,Bolivia,13.093784,22.115488,19.195442,24.706815,18.927152,33.65133,17.042112,18.904964,24.95058,18.490955,25.666784,23.678912,260.424318,15.898893,14.588405,14.937189,15.940193,13.956573,13.170016,17.512617,17.851151,19.511158,14.986307,18.297119,17.205203,193.854824
2005,3350,Bolivia,16.435689,19.912578,23.084661,19.956913,19.879259,21.226507,32.613378,34.422506,44.835051,26.091293,18.222384,16.535826,293.216045,16.195954,13.017702,13.789984,23.034721,23.853684,18.027121,19.249493,19.199583,17.081555,14.107769,13.45385,28.467676,219.479092
2006,3350,Bolivia,42.014073,20.382811,18.23534,29.963557,22.388097,32.294973,33.595852,40.788106,31.914349,29.704054,30.799238,30.301777,362.382227,15.946502,17.965247,19.151614,21.704313,17.184705,15.167866,12.594203,13.918408,17.452242,18.245458,20.635938,25.271273,215.237769
2007,3350,Bolivia,40.311793,24.106773,30.350078,19.151379,39.275178,16.324189,26.784887,21.142023,22.795323,38.595143,51.717778,32.031999,362.586543,19.025533,19.238221,19.358,18.443565,14.442449,24.964241,25.114551,23.978948,28.024877,29.252366,26.391473,29.443047,277.677271
2008,3350,Bolivia,22.662913,58.527031,16.810807,65.573929,30.350986,24.181913,19.780212,73.215098,60.391235,73.28944,32.758119,33.416747,510.95843,26.417011,27.663085,35.185765,33.085278,30.73332,37.345364,35.313412,41.322699,26.352287,35.070398,30.934388,29.882748,389.305755
2009,3350,Bolivia,30.843489,24.279101,50.71678,26.869994,20.420493,41.593741,25.519453,50.32448,73.44251,31.116509,74.401645,54.931938,504.460133,29.530883,28.954003,37.276572,24.685324,29.084199,32.289974,37.496396,61.777169,40.565808,42.629838,32.650717,34.472881,431.413764
2010,3350,Bolivia,44.507533,53.359225,37.817795,50.206064,22.540654,67.25668,64.186746,65.011133,72.807422,48.526725,106.713257,47.224585,680.157819,34.076951,31.441368,45.904271,41.84049,59.824606,33.296631,38.772754,39.576324,41.697686,48.873562,50.812558,41.863943,507.981144
2011,3350,Bolivia,63.765335,65.740169,106.731217,82.541164,55.336647,89.305122,101.441893,53.239528,86.810545,71.281684,55.442807,69.899665,901.535776,42.043331,43.450689,74.556253,73.439417,40.763582,38.244887,48.955367,58.536661,66.044468,55.524193,53.979467,71.599621,667.137936
2012,3350,Bolivia,110.57352,60.250507,101.74679,97.017838,104.492647,165.947068,136.122214,153.285201,157.234534,190.45056,207.261673,197.953631,1682.336183,62.925729,53.810554,64.824946,59.890452,61.309306,55.826308,61.44675,54.146716,52.569168,71.873514,70.446783,93.786462,762.856688
2013,3350,Bolivia,298.155805,42.662568,130.915753,116.980643,94.755158,96.496912,0,0,0,0,0,0,779.966839,59.818497,107.684453,78.565658,64.806125,64.1489,66.016829,0,0,0,0,0,0,441.040462
2001,3370,Chile,390.5,291.4,386.1,365.8,271.3,225.4,269.3,236.8,256.9,218,253.2,330.5,3495.2,249.9,258.5,270.2,239.1,264.4,256.3,393.6,252.9,235.4,251.8,227.4,218.8,3118.3
2002,3370,Chile,447.4,350.6,361.6,414.2,276,269.9,233.9,289.4,246.9,266.6,252.8,375.2,3784.5,219.9,209.6,226.5,212.7,217,240.5,192.7,215.8,211.6,207.6,222.2,232.7,2608.8
2003,3370,Chile,400.21646,319.286392,389.666315,401.605861,276.42942,252.393634,262.316849,253.075251,260.778262,245.833508,252.526027,391.310138,3705.438117,195.6557,192.790917,231.216814,233.34018,202.319304,226.958437,255.405961,233.253334,213.67786,255.36016,215.51776,259.544349,2715.040776
2004,3370,Chile,358.582022,346.296517,467.820857,391.066972,342.343261,325.063957,399.701012,341.428509,395.580369,385.612947,411.404973,567.386558,4732.287954,224.736426,242.563641,280.141424,264.682648,328.332435,341.584683,266.131439,336.803288,324.365014,331.072164,303.240257,362.330871,3605.98429
2005,3370,Chile,670.291963,544.718939,521.053861,622.753544,539.44017,344.137658,455.983283,520.162187,489.3075,536.919951,624.979773,794.585007,6664.333836,315.875282,365.909282,446.193656,525.390568,473.223585,440.52559,525.297099,386.828406,380.206755,383.37564,505.987733,384.709755,5133.523351
2006,3370,Chile,843.349493,739.287795,858.10169,749.935713,760.297951,855.110883,760.850235,912.156999,936.687749,792.223957,545.658323,811.466334,9565.127122,477.942859,365.204711,557.65088,501.201867,561.133192,656.776087,596.719919,486.945536,473.282625,534.696416,902.174933,472.12039,6585.849415
2007,3370,Chile,941.010838,770.748352,818.855624,832.653127,800.011854,554.444372,817.043834,854.482347,643.71794,701.602346,522.834231,741.387829,8998.792694,493.035935,553.626406,649.403716,604.407184,720.755918,724.784353,680.404393,734.379138,658.006748,728.8592,749.298908,851.145299,8148.107198
2008,3370,Chile,766.554781,868.230453,776.092764,815.438955,713.81814,521.071157,795.848092,763.466287,604.972151,500.59915,468.443374,601.436295,8195.971599,741.570989,940.128029,993.777432,1075.141728,1277.599167,1337.340538,1221.335981,1039.099625,806.904106,957.101845,814.11119,653.333176,11857.44381
2009,3370,Chile,731.490842,601.903076,716.704017,507.953166,419.739286,346.15126,459.870521,340.922276,431.809851,395.827147,423.310759,573.570518,5949.252719,747.877239,575.07546,637.947827,811.849774,829.889612,716.346224,784.60942,713.199969,696.361712,732.207048,1066.720582,1033.535312,9345.620179
2010,3370,Chile,833.261668,645.300607,647.79009,646.353431,526.405404,589.014672,612.281626,435.298622,424.62931,487.014897,435.506791,734.608036,7017.465154,758.032246,796.445515,924.271249,879.965178,1051.916363,933.393037,994.163487,800.817842,936.751787,1025.335879,867.841441,937.740782,10906.67481
2011,3370,Chile,872.563361,731.841053,1030.407232,994.561864,805.565516,575.416738,841.769643,516.723642,822.082701,579.399211,552.838325,752.868161,9076.037447,1057.331768,955.876085,1399.094711,1441.490754,1378.438899,1412.29522,1465.152686,1251.071466,1342.715542,1476.46778,1258.153224,1541.129489,15979.21762
2012,3370,Chile,798.996638,822.734122,898.923288,900.185165,763.556972,718.012961,753.735178,671.601362,654.183151,653.972779,850.712737,884.50011,9371.114463,1371.442875,1494.998129,1555.394608,1513.708084,1607.817696,1494.883423,1464.22056,1699.381784,1420.0072,1712.280574,1465.742614,1965.950267,18765.82781
