United Arab Emirates,1053499258,1443435030,2173209891,4212630836,11617144442,14720731223,19213211682,24871996943,23775721590,31225561046,43599137908,49333476098,46622719253,42803377037,41807935008,40603634528,33943571364,36384805401,36275616958,41464969823,50701378494,51552062629,54239193352,55625274209,59305116265,65743610549,73571223625,78836209133,75674390632,84445406507,104337472592,103311640572,109816201498,124346358067,147824249958,180617467954,222116532963,257916193204,315474615741,254803460206,287422031026,348595096042,383799046971
United Kingdom,124805298197,141166125114,162203692847,183055790052,197748356614,236403575500,227150781606,256561979405,325119866961,422493758489,541916593365,514987368108,490917206851,465659470977,438826914964,464241074213,570434654294,700517137271,851183553260,859452585214,1019348854993,1066429714423,1106276902106,996872091736,1079985105443,1180744267204,1241912392563,1384037355344,1477701448933,1518279439167,1493558705714,1485243754094,1620844095181,1875225418284,2220820974770,2321357943509,2483010316107,2857082734449,2687795428485,2208001972524,2295522887422,2462484285580,2471600098476
United States,1075900000000,1167800000000,1282400000000,1428500000000,1548800000000,1688900000000,1877600000000,2086000000000,2356600000000,2632100000000,2862500000000,3210900000000,3345000000000,3638100000000,4040700000000,4346700000000,4590100000000,4870200000000,5252600000000,5657700000000,5979600000000,6174000000000,6539300000000,6878700000000,7308700000000,7664000000000,8100200000000,8608500000000,9089100000000,9665700000000,10289700000000,10625300000000,10980200000000,11512200000000,12277000000000,13095400000000,13857900000000,14480300000000,14720300000000,14417900000000,14958300000000,15533800000000,16244600000000
Uruguay,2537645161,3048552419,2450067269,3128676886,4334170819,3824532836,4007226949,4487941894,5377141229,7698314225,10642194985,11880159358,9727902141,5635610957,5355153238,5225664528,6493946628,8136331259,8395984290,8603748975,9239418920,11095737334,14222511106,16568270579,19298684424,21312174665,22657097698,23969738389,25385887793,23983931989,22823249545,20898758301,13606503907,12045652609,13686372969,17362839378,19579486729,23410566858,30366193329,30229373619,38846169665,46434675681,49918724605
USSR (Former),433412461169,455576460934,515797471199,617777387023,616593066088,685971572350,688530165753,738416534350,840138635670,901615848297,940037885448,906864339722,959947826212,993047901290,938264302956,914117647059,849074312808,798240231783,777368813242,771000515011,776845133188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14703026303,15149238257,13772000991,13751345046,13309108295,13462991834,13953534110,15525774834,14987113149,17080519157,13759447751,9327270226,9876841087,10159057779,12086650073,14395942513,17378238640,22358228685,29653620799,33847883462,39525875086,45558475211,51413530508
Vanuatu,38369563,41455013,55084616,67197557,67008284,81064038,78297374,82022478,100098104,131726508,125282677,109076387,108402476,115636289,140765284,133821927,129977552,138137257,162678503,159515738,173106370,206169994,215059137,221412251,242752394,275212752,286029095,287987048,262293411,268006973,272014627,257926882,261705720,313366570,363753466,393278157,437687846,527758415,593409791,590436293,679542508,752455677,751632614
Venezuela,13830128864,15190147045,16729678605,19926167442,30529718605,32124834884,36750780698,42354904651,45987439070,56508296744,69147361860,77581838140,79230269767,79019183488,57933300570,59963242267,58560730392,46477123241,58280381586,41437513879,47036367308,51726260326,58464344704,58097534002,57162982709,74888883342,68255644919,85837678559,91336763256,97972842462,117146466003,122911036746,92889586976,83529130915,112451400423,145513489652,183477522124,230364012576,315600203540,329418979506,393807511437,316482190800,382424454340
Viet Nam,2775103464,3023991667,3236929352,3350311755,3604730807,3896483090,4540826993,5413318416,6531932617,7140326003,2395583100,1884649559,2190341259,3288742278,5068648136,4992772558,5268331241,5514713651,5906733963,6293310939,6471744896,7642396514,9866997753,13180955663,16281180655,20736258012,24657506930,26843623395,27209602050,28683727991,31172627976,32685198809,35064105501,39552500336,45427854693,57633255739,66371664817,77414425532,99130304099,106014659563,115931749905,135539438560,155820001920
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022942374,4178484933,4487292894,4772361423,4977612634,5927078049,7280156432,7796848613,7250960868,8693539127,10864562835,11240446010,12247088236,13555490520,15616652725,19041162982,22812476328,25633674769,30397201234,28459502979,31166734471,31407355551,32830583171
Yemen Arab Republic (Former),398314813,471487495,686981115,624341950,759086709,927319531,1021124199,1177962005,1304943130,1443943843,1623881215,1783599003,2022411300,2114681061,2183674113,2314524249,2433742912,2568674456,2701809537,2857040595,3589960207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen Democratic (Former),153591228,141640386,158511867,129800838,138043632,140847693,183165640,225659724,271894054,292558934,356135888,408443561,486318525,512038069,546687752,531310942,462361242,477649750,501690155,576417567,696315971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yugoslavia (Former),14553599985,15801743321,16484705882,21471934326,29706205815,33279200501,37562748992,45672886339,54338002855,68198420579,69958906197,68930426101,62827496931,64398278748,68621459133,72269272036,77824405614,82594020183,84902781369,90498012269,84057071466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,1544192933,1574164612,1851646747,2349834168,2894548845,2658264632,2813703319,2767425870,3098138388,3827221542,4314873317,4016122678,4275406099,3992301921,3194055358,2772255929,2105408213,2108490621,3470831576,3955741917,3794810551,3376806809,3307307890,3273507683,3347622270,3470701861,3270966140,3911076286,3237581132,3132093789,3238542164,3653822712,3711284087,4341841414,5439176376,7178556337,10702200822,11541420981,14640792100,12805029522,16190196832,19204037684,21490298880
Zanzibar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109171911,123390759,125337544,122087768,121927464,148663340,192227390,222808595,224358753,222810079,238022745,253736682,264800753,276026279,316087518,349756835,407360555,473224427,625303271,665902423,671835429,762061978,855485544
Zimbabwe,2022510406,2338636138,2888078733,3552268490,4274461006,4692164246,4637299895,4683467683,4685672360,5558597467,7147660302,8599426306,9166524844,8333937797,6818391126,7547816615,8323693843,9024840433,10461551624,11063320864,11737766649,10952089847,9031473178,8773067727,9224040294,9542327149,11656622784,11992252679,8401386477,7985308442,7548553284,7495469268,7111383512,6705443254,6419589232,6222943223,6101631000,6023164973,5495041321,6133240672,7433314460,8865427917,9802360203
