"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Algeria","2007","780191","Lead unwrought containing mostly antimony","Export","127002","58746","Weight in kilograms","58746"
"Algeria","2007","780199","Lead unwrought nes","Import","30336","7878","Weight in kilograms","7878"
"Algeria","2007","780199","Lead unwrought nes","Export","228396","199764","Weight in kilograms","199764"
"Algeria","2007","780200","Lead waste or scrap","Export","172832","164800","Weight in kilograms","164800"
"Algeria","2007","780411","Lead foil of a thickness <2mm","Import","135","11","Weight in kilograms","11"
"Algeria","2007","780419","Lead plates, sheet, strip","Import","164164","40459","Weight in kilograms","40459"
"Algeria","2007","780419","Lead plates, sheet, strip","Export","42806","44000","Weight in kilograms","44000"
"Algeria","2007","780600","Articles of lead nes","Import","219645","51680","Weight in kilograms","51680"
"Algeria","2007","780600","Articles of lead nes","Export","145583","96900","Weight in kilograms","96900"
"Algeria","2006","780110","Lead refined unwrought","Import","6741858","4846762","Weight in kilograms","4846762"
"Algeria","2006","780191","Lead unwrought containing mostly antimony","Import","7189","933","Weight in kilograms","933"
"Algeria","2006","780191","Lead unwrought containing mostly antimony","Export","59997","43830","Weight in kilograms","43830"
"Algeria","2006","780199","Lead unwrought nes","Import","59911","27670","Weight in kilograms","27670"
"Algeria","2006","780199","Lead unwrought nes","Export","159160","159998","Weight in kilograms","159998"
"Algeria","2006","780200","Lead waste or scrap","Export","17186","28460","Weight in kilograms","28460"
"Algeria","2006","780300","Lead bars, rods, profiles and wire","Import","84849","28716","Weight in kilograms","28716"
"Algeria","2006","780300","Lead bars, rods, profiles and wire","Export","257459","261319","Weight in kilograms","261319"
"Algeria","2006","780411","Lead foil of a thickness <2mm","Import","259","240","Weight in kilograms","240"
"Algeria","2006","780419","Lead plates, sheet, strip","Import","67117","24874","Weight in kilograms","24874"
"Algeria","2006","780500","Lead tubes, pipes and fittings","Import","2015","76","Weight in kilograms","76"
"Algeria","2006","780600","Articles of lead nes","Import","223154","66203","Weight in kilograms","66203"
"Algeria","2006","780600","Articles of lead nes","Export","8935","90","Weight in kilograms","90"
"Algeria","2005","780110","Lead refined unwrought","Import","9355996","8331581","Weight in kilograms","8331581"
"Algeria","2005","780191","Lead unwrought containing mostly antimony","Import","24585","20000","Weight in kilograms","20000"
"Algeria","2005","780191","Lead unwrought containing mostly antimony","Export","73944","69207","Weight in kilograms","69207"
"Algeria","2005","780199","Lead unwrought nes","Import","25819","2845","Weight in kilograms","2845"
"Algeria","2005","780300","Lead bars, rods, profiles and wire","Import","321180","91397","Weight in kilograms","91397"
"Algeria","2005","780419","Lead plates, sheet, strip","Import","62336","26550","Weight in kilograms","26550"
"Algeria","2005","780420","Lead powders and flakes","Import","300","308","Weight in kilograms","308"
"Algeria","2005","780500","Lead tubes, pipes and fittings","Import","4870","1487","Weight in kilograms","1487"
"Algeria","2005","780600","Articles of lead nes","Import","142954","38616","Weight in kilograms","38616"
"Algeria","2004","780110","Lead refined unwrought","Import","7479700","7243419","Weight in kilograms","7243419"
"Algeria","2004","780191","Lead unwrought containing mostly antimony","Import","126562","121968","Weight in kilograms","121968"
"Algeria","2004","780191","Lead unwrought containing mostly antimony","Export","195035","216692","Weight in kilograms","216692"
"Algeria","2004","780199","Lead unwrought nes","Import","12235","949","Weight in kilograms","949"
"Algeria","2004","780199","Lead unwrought nes","Export","20232","25373","Weight in kilograms","25373"
"Algeria","2004","780200","Lead waste or scrap","Export","21953","26890","Weight in kilograms","26890"
"Algeria","2004","780300","Lead bars, rods, profiles and wire","Import","15232","23059","Weight in kilograms","23059"
"Algeria","2004","780411","Lead foil of a thickness <2mm","Import","6083","22","Weight in kilograms","22"
"Algeria","2004","780419","Lead plates, sheet, strip","Import","57951","19950","Weight in kilograms","19950"
"Algeria","2004","780420","Lead powders and flakes","Import","46","2","Weight in kilograms","2"
"Algeria","2004","780500","Lead tubes, pipes and fittings","Import","75791","19329","Weight in kilograms","19329"
"Algeria","2004","780600","Articles of lead nes","Import","113652","18850","Weight in kilograms","18850"
"Algeria","2003","780110","Lead refined unwrought","Import","2448098","4081111","Weight in kilograms","4081111"
"Algeria","2003","780191","Lead unwrought containing mostly antimony","Import","750653","1051972","Weight in kilograms","1051972"
"Algeria","2003","780191","Lead unwrought containing mostly antimony","Export","225843","386962","Weight in kilograms","386962"
"Algeria","2003","780199","Lead unwrought nes","Import","77098","101839","Weight in kilograms","101839"
"Algeria","2003","780300","Lead bars, rods, profiles and wire","Import","29914","8960","Weight in kilograms","8960"
"Algeria","2003","780419","Lead plates, sheet, strip","Import","45095","34947","Weight in kilograms","34947"
"Algeria","2003","780500","Lead tubes, pipes and fittings","Import","275628","29043","Weight in kilograms","29043"
"Algeria","2003","780600","Articles of lead nes","Import","154989","15866","Weight in kilograms","15866"
"Algeria","2002","780110","Lead refined unwrought","Import","2054375","3637876","Weight in kilograms","3637876"
"Algeria","2002","780191","Lead unwrought containing mostly antimony","Export","1137903","2105480","Weight in kilograms","2105480"
"Algeria","2002","780199","Lead unwrought nes","Import","285051","43873","Weight in kilograms","43873"
"Algeria","2002","780199","Lead unwrought nes","Export","26225","59948","Weight in kilograms","59948"
"Algeria","2002","780200","Lead waste or scrap","Export","2964","73800","Weight in kilograms","73800"
"Algeria","2002","780300","Lead bars, rods, profiles and wire","Import","5926","22023","Weight in kilograms","22023"
"Algeria","2002","780411","Lead foil of a thickness <2mm","Import","962","148","Weight in kilograms","148"
"Algeria","2002","780419","Lead plates, sheet, strip","Import","6670","3274","Weight in kilograms","3274"
"Algeria","2002","780420","Lead powders and flakes","Import","109","1","Weight in kilograms","1"
"Algeria","2002","780500","Lead tubes, pipes and fittings","Import","1990060","157959","Weight in kilograms","157959"
"Algeria","2002","780600","Articles of lead nes","Import","107218","15015","Weight in kilograms","15015"
"Algeria","2002","780600","Articles of lead nes","Export","2","1","Weight in kilograms","1"
"Algeria","2001","780110","Lead refined unwrought","Import","2891942","4887242","Weight in kilograms","4887242"
"Algeria","2001","780191","Lead unwrought containing mostly antimony","Export","958784","1615310","Weight in kilograms","1615310"
