Country or Area,Year,Commodity,Flow,Trade (USD)
Albania,2011,miscellaneous,Export,5901
Albania,2011,miscellaneous,Import,539299
Albania,2011,miscellaneous,Import,203616
Albania,2011,miscellaneous,Export,83344
Albania,2011,miscellaneous,Import,412695
Albania,2011,miscellaneous,Export,4175
Albania,2011,miscellaneous,Import,644476
Albania,2011,miscellaneous,Export,113014
Albania,2011,miscellaneous,Import,96379
Albania,2011,miscellaneous,Import,117536
Albania,2011,miscellaneous,Export,574
Albania,2011,miscellaneous,Import,529205
Albania,2011,miscellaneous,Import,103502
Albania,2011,miscellaneous,Import,156033
Albania,2011,miscellaneous,Export,927
Albania,2011,miscellaneous,Import,380633
Albania,2011,miscellaneous,Import,2388210
Albania,2011,miscellaneous,Import,12986
Albania,2011,miscellaneous,Import,24346
Albania,2011,miscellaneous,Import,37747
Albania,2011,miscellaneous,Export,16501
Albania,2011,miscellaneous,Import,192056
Albania,2011,miscellaneous,Export,207
Albania,2011,miscellaneous,Import,326803
Albania,2011,miscellaneous,Export,48230
Albania,2011,miscellaneous,Import,1549630
Albania,2011,miscellaneous,Import,7303
Albania,2011,miscellaneous,Import,254014
Albania,2011,miscellaneous,Import,11231
Albania,2011,miscellaneous,Import,81976
Albania,2011,miscellaneous,Export,156
Albania,2011,miscellaneous,Import,232956
Albania,2011,miscellaneous,Export,491
Albania,2011,miscellaneous,Import,63099
Albania,2011,miscellaneous,Export,497
Albania,2011,miscellaneous,Import,16721
Albania,2011,miscellaneous,Import,267724
Albania,2011,miscellaneous,Import,556794
Albania,2011,miscellaneous,Export,4441
Albania,2011,miscellaneous,Import,232432
Albania,2011,miscellaneous,Export,23163
Albania,2011,miscellaneous,Import,49264
Albania,2011,miscellaneous,Import,841500
Albania,2011,miscellaneous,Import,79747
Albania,2011,miscellaneous,Import,388182
Albania,2011,miscellaneous,Export,557
Albania,2011,miscellaneous,Import,316533
Albania,2011,miscellaneous,Export,19455
Albania,2011,miscellaneous,Import,815787
Albania,2011,miscellaneous,Export,54309
Albania,2011,miscellaneous,Import,362335
Albania,2011,miscellaneous,Import,27182
Albania,2011,miscellaneous,Import,907432
Albania,2011,miscellaneous,Export,2559
