Country or Area,Year,Commodity,Flow,Trade (USD)
Argentina,2013,Textile,Import,419191
Argentina,2013,Textile,Import,26865279
Argentina,2013,Textile,Export,311349
Argentina,2013,Textile,Import,107100
Argentina,2013,Textile,Export,2776
Argentina,2013,Textile,Import,152932
Argentina,2013,Textile,Export,6354
Argentina,2013,Textile,Import,19146874
Argentina,2013,Textile,Export,640072
Argentina,2012,Textile,Import,515030
Argentina,2012,Textile,Import,19956446
Argentina,2012,Textile,Export,1194411
Argentina,2012,Textile,Import,65524
Argentina,2012,Textile,Export,1143
Argentina,2012,Textile,Import,212717
Argentina,2012,Textile,Export,712
Argentina,2012,Textile,Re-Import,8
Argentina,2012,Textile,Import,21401934
Argentina,2012,Textile,Export,566249
Argentina,2011,Textile,Import,684211
Argentina,2011,Textile,Import,22934857
Argentina,2011,Textile,Export,1042316
Argentina,2011,Textile,Import,79666
Argentina,2011,Textile,Export,1146
Argentina,2011,Textile,Import,146671
Argentina,2011,Textile,Export,9288
Argentina,2011,Textile,Import,21123706
Argentina,2011,Textile,Export,889313
Argentina,2010,Textile,Import,947670
Argentina,2010,Textile,Import,24510755
Argentina,2010,Textile,Export,357632
Argentina,2010,Textile,Import,42609
Argentina,2010,Textile,Export,479
Argentina,2010,Textile,Import,97145
Argentina,2010,Textile,Export,2728
Argentina,2010,Textile,Import,18958140
Argentina,2010,Textile,Export,988784
Argentina,2009,Textile,Import,1511293
Argentina,2009,Textile,Export,82
Argentina,2009,Textile,Import,64317
Argentina,2009,Textile,Import,21551236
Argentina,2009,Textile,Export,2183968
Argentina,2009,Textile,Import,10527
Argentina,2009,Textile,Export,5702
Argentina,2009,Textile,Import,158848
Argentina,2009,Textile,Export,7899
Argentina,2009,Textile,Import,15241442
Argentina,2009,Textile,Export,716608
Argentina,2008,Textile,Import,3609
Argentina,2008,Textile,Import,2127069
Argentina,2008,Textile,Export,245
Argentina,2008,Textile,Import,28455167
Argentina,2008,Textile,Export,927669
Argentina,2008,Textile,Import,127929
Argentina,2008,Textile,Export,2589
Argentina,2008,Textile,Import,508143
Argentina,2008,Textile,Export,9424
Argentina,2008,Textile,Import,18247347
Argentina,2008,Textile,Export,1039017
Argentina,2007,Textile,Import,12014
Argentina,2007,Textile,Import,1780666
Argentina,2007,Textile,Export,34
Argentina,2007,Textile,Import,28085716
Argentina,2007,Textile,Export,1243587
Argentina,2007,Textile,Import,69250
Argentina,2007,Textile,Export,2669
Argentina,2007,Textile,Import,1193550
Argentina,2007,Textile,Export,14667
Argentina,2007,Textile,Import,18019316
Argentina,2007,Textile,Export,866167
Argentina,2006,Textile,Import,13206
Argentina,2006,Textile,Export,220
Argentina,2006,Textile,Import,1964113
Argentina,2006,Textile,Import,22943626
Argentina,2006,Textile,Export,641907
Argentina,2006,Textile,Re-Import,1410
Argentina,2006,Textile,Import,70130
Argentina,2006,Textile,Export,131
Argentina,2006,Textile,Import,705383
Argentina,2006,Textile,Export,17995
Argentina,2006,Textile,Import,14339049
Argentina,2006,Textile,Export,1053499
Argentina,2006,Textile,Re-Import,719
Argentina,2005,Textile,Import,24335
Argentina,2005,Textile,Import,1890538
Argentina,2005,Textile,Import,22793288
Argentina,2005,Textile,Export,1106880
Argentina,2005,Textile,Import,24541
Argentina,2005,Textile,Export,539
Argentina,2005,Textile,Import,698789
Argentina,2005,Textile,Export,72704
Argentina,2005,Textile,Import,13425250
Argentina,2005,Textile,Export,1441463
Argentina,2004,Textile,Import,115218
Argentina,2004,Textile,Import,2214688
